loopIteration,time (us),axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest (V),amperageLatest (A),BaroAlt (cm),rssi,gyroADC[0],gyroADC[1],gyroADC[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],energyCumulative (mAh),flightModeFlags (flags),stateFlags (flags),failsafePhase (flags),rxSignalReceived,rxFlightChannelsValid
8256,64368766,-2,-2,0,-400,-400,194,0,0,0,0,0,-3,-4,0,1472,-1,-2,0,469,0.000,0.000,-258,750,0,0,0,-114,169,2068,1043,0,ARM|SERVO3,0,IDLE,1,1
8257,64370765,-2,-2,0,-400,-400,194,-1,0,0,0,0,-3,-4,0,1470,-1,-2,0,468,0.000,0.000,-258,750,1,0,0,-114,169,2067,1041,0,ARM|SERVO3,0,IDLE,1,1
8258,64372766,-2,-2,0,-400,-400,194,-1,-1,0,0,0,-3,-4,0,1468,-1,-2,0,465,0.000,0.000,-258,750,1,0,0,-114,169,2066,1036,0,ARM|SERVO3,0,IDLE,1,1
8259,64374767,-2,-2,0,-400,-400,194,0,0,0,0,0,-3,-4,0,1464,-1,-2,0,460,0.000,0.000,-258,750,1,0,0,-114,169,2065,1027,0,ARM|SERVO3,0,IDLE,1,1
8260,64376765,-1,-2,0,-400,-400,194,1,0,0,0,0,-3,-4,0,1462,-1,-2,0,457,0.000,0.000,-258,750,0,0,0,-114,169,2065,1021,0,ARM|SERVO3,0,IDLE,1,1
8261,64378765,-1,-1,0,-400,-400,194,1,1,0,0,0,-3,-4,0,1461,-1,-2,0,457,0.000,0.000,-258,750,0,0,0,-113,169,2066,1020,0,ARM|SERVO3,0,IDLE,1,1
8262,64380766,-1,-1,0,-400,-400,194,0,1,0,0,0,-3,-4,0,1461,-1,-2,0,457,0.000,0.000,-258,750,0,-1,0,-113,169,2067,1021,0,ARM|SERVO3,0,IDLE,1,1
8263,64382767,-1,-1,0,-400,-400,194,0,0,0,0,0,-3,-4,0,1461,-1,-2,0,458,0.000,0.000,-258,750,0,0,0,-113,169,2068,1023,0,ARM|SERVO3,0,IDLE,1,1
8264,64384770,-2,-2,0,-400,-400,194,0,0,0,0,0,-3,-4,0,1461,-1,-2,0,459,0.000,0.000,-258,751,0,0,0,-113,169,2069,1024,0,ARM|SERVO3,0,IDLE,1,1
8265,64386769,-2,-2,0,-400,-400,193,-1,0,0,0,0,-3,-4,0,1461,-1,-2,0,459,0.000,0.000,-258,751,1,0,0,-113,169,2068,1024,0,ARM|SERVO3,0,IDLE,1,1
8266,64388770,-2,-2,0,-400,-400,193,-1,-1,0,0,0,-3,-4,0,1461,-1,-2,0,459,0.000,0.000,-258,751,1,0,0,-113,168,2068,1025,0,ARM|SERVO3,0,IDLE,1,1
8267,64390770,-2,-2,0,-400,-400,194,-1,0,0,0,0,-3,-4,0,1461,-1,-2,0,459,0.000,0.000,-258,751,1,0,0,-113,168,2067,1025,0,ARM|SERVO3,0,IDLE,1,1
8268,64392771,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1461,-1,-2,0,460,0.000,0.000,-258,751,0,0,0,-113,167,2067,1026,0,ARM|SERVO3,0,IDLE,1,1
8269,64394773,-1,-2,0,-400,-400,193,1,0,0,0,0,-3,-4,0,1461,-1,-2,0,460,0.000,0.000,-258,751,0,0,0,-113,167,2067,1026,0,ARM|SERVO3,0,IDLE,1,1
8270,64396772,-1,-2,0,-400,-400,193,1,1,0,0,0,-3,-4,0,1459,-1,-2,0,457,0.000,0.000,-258,751,0,0,0,-113,167,2069,1021,0,ARM|SERVO3,0,IDLE,1,1
8271,64398773,-1,-1,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1454,-1,-2,0,450,0.000,0.000,-258,751,0,0,0,-113,167,2070,1008,0,ARM|SERVO3,0,IDLE,1,1
8272,64400773,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1451,-1,-2,0,447,0.000,0.000,-258,751,0,0,0,-113,167,2071,1002,0,ARM|SERVO3,0,IDLE,1,1
8273,64402774,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1451,-1,-2,0,448,0.000,0.000,-258,751,0,0,0,-114,167,2071,1004,0,ARM|SERVO3,0,IDLE,1,1
8274,64405057,-2,-2,0,-400,-400,193,-1,0,0,0,0,-3,-4,0,1452,-1,-2,0,449,0.000,0.000,-258,751,1,0,0,-114,167,2071,1006,0,ARM|SERVO3,0,IDLE,1,1
8275,64407057,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1452,-1,-2,0,450,0.000,0.000,-258,751,1,0,0,-114,166,2071,1007,0,ARM|SERVO3,0,IDLE,1,1
8276,64409059,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1452,-1,-2,0,450,0.000,0.000,-258,751,1,0,0,-114,166,2070,1008,0,ARM|SERVO3,0,IDLE,1,1
8277,64411059,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1452,-1,-2,0,450,0.000,0.000,-258,751,0,0,0,-114,166,2070,1008,0,ARM|SERVO3,0,IDLE,1,1
8278,64413061,-1,-2,0,-400,-400,193,1,0,0,0,0,-3,-4,0,1452,-1,-2,0,451,0.000,0.000,-258,751,0,0,0,-113,166,2070,1009,0,ARM|SERVO3,0,IDLE,1,1
8279,64415059,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1452,-1,-2,0,451,0.000,0.000,-258,751,0,0,0,-113,166,2070,1009,0,ARM|SERVO3,0,IDLE,1,1
8280,64417061,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1452,-1,-2,0,451,0.000,0.000,-258,751,0,0,0,-113,166,2071,1010,0,ARM|SERVO3,0,IDLE,1,1
8281,64419061,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1452,-1,-2,0,451,0.000,0.000,-258,751,0,0,0,-113,167,2072,1010,0,ARM|SERVO3,0,IDLE,1,1
8282,64421062,-2,-2,0,-400,-400,193,-1,0,0,0,0,-3,-4,0,1451,-1,-2,0,449,0.000,0.000,-255,751,0,0,0,-113,167,2071,1006,0,ARM|SERVO3,0,IDLE,1,1
8283,64423062,-2,-2,0,-400,-400,193,-1,0,0,0,0,-3,-4,0,1447,-1,-2,0,445,0.000,0.000,-255,751,1,0,0,-112,167,2071,998,0,ARM|SERVO3,0,IDLE,1,1
8284,64425064,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1445,-1,-2,0,443,0.000,0.000,-255,751,1,0,0,-112,167,2070,994,0,ARM|SERVO3,0,IDLE,1,1
8285,64427063,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1446,-1,-2,0,443,0.000,0.000,-255,751,1,0,0,-112,167,2069,995,0,ARM|SERVO3,0,IDLE,1,1
8286,64429065,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1446,-1,-2,0,444,0.000,0.000,-255,751,1,0,0,-112,167,2069,997,0,ARM|SERVO3,0,IDLE,1,1
8287,64431064,-1,-2,0,-400,-400,193,1,0,0,0,0,-3,-4,0,1446,-1,-2,0,445,0.000,0.000,-255,751,0,0,0,-112,168,2068,997,0,ARM|SERVO3,0,IDLE,1,1
8288,64433064,-1,-2,0,-400,-400,193,1,0,0,0,0,-3,-4,0,1446,-1,-2,0,444,0.000,0.000,-255,751,0,0,0,-112,168,2069,997,0,ARM|SERVO3,0,IDLE,1,1
8289,64435064,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1445,-1,-2,0,444,0.000,0.000,-255,751,0,0,0,-112,169,2070,996,0,ARM|SERVO3,0,IDLE,1,1
8290,64437067,-1,-1,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1445,-1,-2,0,444,0.000,0.000,-255,751,0,0,0,-113,169,2071,995,0,ARM|SERVO3,0,IDLE,1,1
8291,64439066,-1,-1,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1445,-1,-2,0,444,0.000,0.000,-255,751,0,0,0,-113,169,2071,996,0,ARM|SERVO3,0,IDLE,1,1
8292,64441066,-2,-2,0,-400,-400,193,-1,0,0,0,0,-3,-4,0,1445,-1,-2,0,444,0.000,0.000,-255,751,1,0,0,-113,170,2071,996,0,ARM|SERVO3,0,IDLE,1,1
8293,64443067,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1445,-1,-2,0,444,0.000,0.000,-255,751,1,0,0,-114,170,2071,997,0,ARM|SERVO3,0,IDLE,1,1
8294,64445068,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1445,-1,-2,0,444,0.000,0.000,-253,751,1,0,0,-114,170,2070,997,0,ARM|SERVO3,0,IDLE,1,1
8295,64447068,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1445,-1,-2,0,444,0.000,0.000,-253,751,1,0,0,-114,169,2070,997,0,ARM|SERVO3,0,IDLE,1,1
8296,64449406,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1443,-1,-2,0,441,0.000,0.000,-253,751,0,0,0,-114,169,2070,991,0,ARM|SERVO3,0,IDLE,1,1
8297,64451406,-1,-2,0,-400,-400,193,1,0,0,0,0,-3,-4,0,1438,-1,-2,0,435,0.000,0.000,-253,751,0,0,0,-113,169,2069,979,0,ARM|SERVO3,0,IDLE,1,1
8298,64453406,-1,-2,0,-400,-400,193,1,0,0,0,0,-3,-4,0,1435,-1,-2,0,431,0.000,0.000,-253,751,0,0,0,-113,169,2070,972,0,ARM|SERVO3,0,IDLE,1,1
8299,64455407,-1,-1,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1435,-1,-2,0,432,0.000,0.000,-253,751,0,0,0,-113,169,2071,974,0,ARM|SERVO3,0,IDLE,1,1
8300,64457409,-1,-1,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1436,-1,-2,0,434,0.000,0.000,-253,751,0,0,0,-112,168,2071,977,0,ARM|SERVO3,0,IDLE,1,1
8301,64459409,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1436,-1,-2,0,434,0.000,0.000,-253,751,0,0,0,-112,168,2072,978,0,ARM|SERVO3,0,IDLE,1,1
8302,64461409,-2,-2,0,-400,-400,193,-1,0,0,0,0,-3,-4,0,1436,-1,-2,0,434,0.000,0.000,-253,751,1,0,0,-112,168,2072,978,0,ARM|SERVO3,0,IDLE,1,1
8303,64463409,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1436,-1,-2,0,435,0.000,0.000,-253,751,1,0,0,-112,168,2072,978,0,ARM|SERVO3,0,IDLE,1,1
8304,64465410,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1434,-1,-2,0,432,0.000,0.000,-253,751,1,0,0,-112,167,2072,974,0,ARM|SERVO3,0,IDLE,1,1
8305,64467410,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1430,-1,-2,0,427,0.000,0.000,-253,751,1,0,0,-112,167,2072,965,0,ARM|SERVO3,0,IDLE,1,1
8306,64469413,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1428,-1,-2,0,425,0.000,0.000,-252,751,0,0,0,-113,167,2072,960,0,ARM|SERVO3,0,IDLE,1,1
8307,64471413,-1,-2,0,-400,-400,193,1,0,0,0,0,-3,-4,0,1429,-1,-2,0,426,0.000,0.000,-252,751,0,0,0,-113,168,2072,962,0,ARM|SERVO3,0,IDLE,1,1
8308,64473413,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1429,-1,-2,0,427,0.000,0.000,-252,751,0,0,0,-113,168,2073,964,0,ARM|SERVO3,0,IDLE,1,1
8309,64475413,-1,-1,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1429,-1,-2,0,427,0.000,0.000,-252,751,0,0,0,-113,168,2073,964,0,ARM|SERVO3,0,IDLE,1,1
8310,64477413,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1429,-1,-2,0,427,0.000,0.000,-252,751,0,0,0,-113,168,2074,965,0,ARM|SERVO3,0,IDLE,1,1
8311,64479415,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1429,-1,-2,0,428,0.000,0.000,-252,751,0,0,0,-113,167,2073,965,0,ARM|SERVO3,0,IDLE,1,1
8312,64481414,-2,-2,0,-400,-400,193,-1,0,0,0,0,-3,-4,0,1429,-1,-2,0,428,0.000,0.000,-252,751,1,0,0,-113,167,2073,966,0,ARM|SERVO3,0,IDLE,1,1
8313,64483416,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1429,-1,-2,0,428,0.000,0.000,-252,751,1,0,0,-114,167,2072,966,0,ARM|SERVO3,0,IDLE,1,1
8314,64485414,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1427,-1,-2,0,425,0.000,0.000,-252,751,1,0,0,-114,168,2071,961,0,ARM|SERVO3,0,IDLE,1,1
8315,64487414,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1423,-1,-2,0,419,0.000,0.000,-252,751,0,0,0,-114,168,2070,950,0,ARM|SERVO3,0,IDLE,1,1
8316,64489414,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1420,-1,-2,0,417,0.000,0.000,-252,751,0,0,0,-114,168,2070,944,0,ARM|SERVO3,0,IDLE,1,1
8317,64491416,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1421,-1,-2,0,418,0.000,0.000,-252,751,0,0,0,-114,168,2070,946,0,ARM|SERVO3,0,IDLE,1,1
8318,64493782,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1421,-1,-2,0,418,0.000,0.000,-252,751,0,0,0,-114,168,2070,948,0,ARM|SERVO3,0,IDLE,1,1
8319,64495780,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1420,-1,-2,0,418,0.000,0.000,-251,751,0,0,0,-114,169,2071,947,0,ARM|SERVO3,0,IDLE,1,1
8320,64497783,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1420,-1,-2,0,418,0.000,0.000,-251,751,0,0,0,-114,169,2071,947,0,ARM|SERVO3,0,IDLE,1,1
8321,64499781,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1420,-1,-2,0,418,0.000,0.000,-251,751,0,0,0,-113,169,2070,947,0,ARM|SERVO3,0,IDLE,1,1
8322,64501784,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1418,-1,-2,0,416,0.000,0.000,-251,751,0,0,0,-113,169,2069,943,0,ARM|SERVO3,0,IDLE,1,1
8323,64503783,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1414,-1,-2,0,410,0.000,0.000,-251,751,0,0,0,-113,169,2069,932,0,ARM|SERVO3,0,IDLE,1,1
8324,64505783,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1411,-1,-2,0,407,0.000,0.000,-251,751,0,0,0,-113,169,2068,926,0,ARM|SERVO3,0,IDLE,1,1
8325,64507783,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1412,-1,-2,0,408,0.000,0.000,-251,751,0,0,0,-113,170,2068,929,0,ARM|SERVO3,0,IDLE,1,1
8326,64509783,-1,-1,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1412,-1,-2,0,409,0.000,0.000,-251,751,0,0,0,-113,170,2068,931,0,ARM|SERVO3,0,IDLE,1,1
8327,64511783,-1,-1,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1412,-1,-2,0,410,0.000,0.000,-251,751,0,0,0,-113,170,2068,932,0,ARM|SERVO3,0,IDLE,1,1
8328,64513785,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1412,-1,-2,0,410,0.000,0.000,-251,751,0,0,0,-113,170,2068,932,0,ARM|SERVO3,0,IDLE,1,1
8329,64515785,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1412,-1,-2,0,410,0.000,0.000,-251,751,0,0,0,-113,170,2069,933,0,ARM|SERVO3,0,IDLE,1,1
8330,64517785,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1410,-1,-2,0,408,0.000,0.000,-251,751,0,0,0,-113,170,2069,929,0,ARM|SERVO3,0,IDLE,1,1
8331,64519787,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1406,-1,-2,0,403,0.000,0.000,-251,751,0,0,0,-113,170,2069,919,0,ARM|SERVO3,0,IDLE,1,1
8332,64521787,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1404,-1,-2,0,401,0.000,0.000,-251,751,0,0,0,-113,170,2069,914,0,ARM|SERVO3,0,IDLE,1,1
8333,64523787,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1405,-1,-2,0,402,0.000,0.000,-251,751,0,0,0,-113,170,2069,916,0,ARM|SERVO3,0,IDLE,1,1
8334,64525787,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1405,-1,-2,0,403,0.000,0.000,-251,751,0,0,0,-113,170,2069,918,0,ARM|SERVO3,0,IDLE,1,1
8335,64527787,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1405,-1,-2,0,403,0.000,0.000,-251,751,0,0,0,-113,170,2069,919,0,ARM|SERVO3,0,IDLE,1,1
8336,64529787,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1405,-1,-2,0,403,0.000,0.000,-251,751,0,0,0,-113,170,2069,918,0,ARM|SERVO3,0,IDLE,1,1
8337,64531788,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1403,-1,-2,0,401,0.000,0.000,-251,751,0,0,0,-113,170,2069,916,0,ARM|SERVO3,0,IDLE,1,1
8338,64533787,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1401,-1,-2,0,398,0.000,0.000,-251,751,0,0,0,-113,170,2070,910,0,ARM|SERVO3,0,IDLE,1,1
8339,64536081,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1397,-1,-2,0,394,0.000,0.000,-251,751,0,0,0,-113,170,2070,901,0,ARM|SERVO3,0,IDLE,1,1
8340,64538083,-1,-1,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1395,-1,-2,0,391,0.000,0.000,-251,751,0,0,0,-113,169,2070,897,0,ARM|SERVO3,0,IDLE,1,1
8341,64540083,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1396,-1,-2,0,392,0.000,0.000,-251,751,0,0,0,-113,169,2070,899,0,ARM|SERVO3,0,IDLE,1,1
8342,64542081,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1396,-1,-2,0,393,0.000,0.000,-251,751,0,0,0,-113,169,2070,901,0,ARM|SERVO3,0,IDLE,1,1
8343,64544083,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1396,-1,-2,0,394,0.000,0.000,-251,751,0,0,0,-114,170,2069,902,0,ARM|SERVO3,0,IDLE,1,1
8344,64546082,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1394,-1,-2,0,392,0.000,0.000,-251,751,0,0,0,-114,170,2069,897,0,ARM|SERVO3,0,IDLE,1,1
8345,64548082,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1390,-1,-2,0,387,0.000,0.000,-251,751,0,0,0,-114,170,2068,888,0,ARM|SERVO3,0,IDLE,1,1
8346,64550087,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1388,-1,-2,0,384,0.000,0.000,-251,751,0,0,0,-114,170,2068,883,0,ARM|SERVO3,0,IDLE,1,1
8347,64552087,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1389,-1,-2,0,385,0.000,0.000,-251,751,0,0,0,-114,169,2068,885,0,ARM|SERVO3,0,IDLE,1,1
8348,64554097,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1389,-1,-2,0,386,0.000,0.000,-251,751,0,0,0,-114,169,2069,887,0,ARM|SERVO3,0,IDLE,1,1
8349,64556097,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1389,-1,-2,0,387,0.000,0.000,-251,751,0,0,0,-114,169,2069,888,0,ARM|SERVO3,0,IDLE,1,1
8350,64558097,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1387,-1,-2,0,385,0.000,0.000,-251,751,0,0,0,-114,169,2070,884,0,ARM|SERVO3,0,IDLE,1,1
8351,64560097,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1383,-1,-2,0,380,0.000,0.000,-251,751,0,0,0,-114,168,2070,875,0,ARM|SERVO3,0,IDLE,1,1
8352,64562097,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1381,-1,-2,0,377,0.000,0.000,-251,751,0,0,0,-114,168,2071,869,0,ARM|SERVO3,0,IDLE,1,1
8353,64564097,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1380,-1,-2,0,376,0.000,0.000,-251,751,0,0,0,-114,168,2072,868,0,ARM|SERVO3,0,IDLE,1,1
8354,64566097,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1380,-1,-2,0,376,0.000,0.000,-251,751,0,0,0,-114,168,2072,869,0,ARM|SERVO3,0,IDLE,1,1
8355,64568097,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1380,-1,-2,0,377,0.000,0.000,-251,751,0,0,0,-115,168,2073,870,0,ARM|SERVO3,0,IDLE,1,1
8356,64570100,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1380,-1,-2,0,378,0.000,0.000,-251,751,0,0,0,-115,168,2073,871,0,ARM|SERVO3,0,IDLE,1,1
8357,64572101,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1380,-1,-2,0,378,0.000,0.000,-251,751,0,0,0,-115,168,2074,872,0,ARM|SERVO3,0,IDLE,1,1
8358,64574102,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1380,-1,-2,0,378,0.000,0.000,-251,751,0,0,0,-115,168,2074,872,0,ARM|SERVO3,0,IDLE,1,1
8359,64576102,-2,-3,0,-400,-400,193,0,0,0,0,0,-3,-5,0,1380,-1,-2,0,379,0.000,0.000,-251,751,0,0,0,-115,168,2074,873,0,ARM|SERVO3,0,IDLE,1,1
8360,64578441,-2,-3,0,-400,-400,193,0,0,0,0,0,-3,-5,0,1378,-1,-2,0,375,0.000,0.000,-251,751,0,0,0,-115,168,2074,866,0,ARM|SERVO3,0,IDLE,1,1
8361,64580445,-2,-3,0,-400,-400,193,0,0,0,0,0,-3,-5,0,1372,-1,-2,0,368,0.000,0.000,-251,751,0,0,0,-114,168,2074,853,0,ARM|SERVO3,0,IDLE,1,1
8362,64582445,-2,-3,0,-400,-400,193,0,0,0,0,0,-3,-5,0,1369,-1,-2,0,364,0.000,0.000,-251,751,0,0,0,-114,167,2074,846,0,ARM|SERVO3,0,IDLE,1,1
8363,64584447,-1,-3,0,-400,-400,193,0,0,0,0,0,-3,-5,0,1369,-1,-2,0,366,0.000,0.000,-251,751,0,0,0,-114,167,2075,848,0,ARM|SERVO3,0,IDLE,1,1
8364,64586446,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-5,0,1370,-1,-2,0,367,0.000,0.000,-251,751,0,0,0,-114,167,2075,851,0,ARM|SERVO3,0,IDLE,1,1
8365,64588446,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1370,-1,-2,0,368,0.000,0.000,-251,751,1,0,0,-114,167,2074,852,0,ARM|SERVO3,0,IDLE,1,1
8366,64590446,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1370,-1,-2,0,368,0.000,0.000,-251,751,1,0,0,-113,167,2075,852,0,ARM|SERVO3,0,IDLE,1,1
8367,64592448,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-5,0,1370,-1,-2,0,368,0.000,0.000,-251,751,1,0,0,-113,167,2075,853,0,ARM|SERVO3,0,IDLE,1,1
8368,64594448,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-5,0,1370,-1,-2,0,368,0.000,0.000,-251,751,0,0,0,-113,167,2075,854,0,ARM|SERVO3,0,IDLE,1,1
8369,64596450,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1370,-1,-2,0,369,0.000,0.000,-251,751,0,0,0,-113,167,2075,854,0,ARM|SERVO3,0,IDLE,1,1
8370,64598450,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1370,-1,-2,0,369,0.000,0.000,-251,751,0,0,0,-113,167,2075,854,0,ARM|SERVO3,0,IDLE,1,1
8371,64600452,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-5,0,1370,-1,-2,0,369,0.000,0.000,-251,751,0,0,0,-113,167,2075,855,0,ARM|SERVO3,0,IDLE,1,1
8372,64602453,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-5,0,1368,-1,-2,0,367,0.000,0.000,-251,751,1,0,0,-113,167,2075,850,0,ARM|SERVO3,0,IDLE,1,1
8373,64604455,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-5,0,1364,-1,-2,0,362,0.000,0.000,-251,751,1,0,0,-113,167,2075,841,0,ARM|SERVO3,0,IDLE,1,1
8374,64606452,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-5,0,1362,-1,-2,0,358,0.000,0.000,-251,751,0,0,0,-113,167,2075,834,0,ARM|SERVO3,0,IDLE,1,1
8375,64608453,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1361,-1,-2,0,358,0.000,0.000,-251,751,0,0,0,-113,167,2074,833,0,ARM|SERVO3,0,IDLE,1,1
8376,64610454,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1361,-1,-2,0,358,0.000,0.000,-251,751,0,0,0,-113,167,2074,834,0,ARM|SERVO3,0,IDLE,1,1
8377,64612458,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-5,0,1361,-1,-2,0,359,0.000,0.000,-251,751,1,0,0,-113,167,2074,835,0,ARM|SERVO3,0,IDLE,1,1
8378,64614457,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-5,0,1361,-1,-2,0,359,0.000,0.000,-251,751,0,0,0,-113,167,2073,836,0,ARM|SERVO3,0,IDLE,1,1
8379,64616460,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-5,0,1361,-1,-2,0,359,0.000,0.000,-251,751,0,0,0,-113,168,2073,836,0,ARM|SERVO3,0,IDLE,1,1
8380,64618457,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-5,0,1361,-1,-2,0,360,0.000,0.000,-251,751,0,0,0,-113,168,2073,837,0,ARM|SERVO3,0,IDLE,1,1
8381,64620458,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-5,0,1361,-1,-2,0,360,0.000,0.000,-251,751,0,0,0,-114,168,2073,837,0,ARM|SERVO3,0,IDLE,1,1
8382,64622785,-1,-2,0,-400,-400,193,0,0,0,0,0,-3,-5,0,1360,-1,-2,0,358,0.000,0.000,-251,751,0,0,0,-114,168,2072,834,0,ARM|SERVO3,0,IDLE,1,1
8383,64624785,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1356,-1,-2,0,354,0.000,0.000,-251,751,0,0,0,-114,169,2072,825,0,ARM|SERVO3,0,IDLE,1,1
8384,64626788,-2,-2,0,-400,-400,193,0,0,0,0,0,-3,-4,0,1354,-1,-2,0,351,0.000,0.000,-251,751,0,0,0,-114,169,2072,821,0,ARM|SERVO3,0,IDLE,1,1
