loopIteration,time (us),axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest (V),amperageLatest (A),BaroAlt (cm),rssi,gyroADC[0],gyroADC[1],gyroADC[2],accSmooth[0],accSmooth[1],accSmooth[2],debug[0],debug[1],debug[2],debug[3],motor[0],energyCumulative (mAh),flightModeFlags (flags),stateFlags (flags),failsafePhase (flags),rxSignalReceived,rxFlightChannelsValid
1008,13534369,0,-3,1,-4,-91,135,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,660,0,0,0,-242,132,2127,0,0,0,0,210,0,0,0,IDLE,0,0
1860,15252764,0,-2,1,-8,-166,246,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-242,132,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1861,15254764,0,-2,1,-8,-166,246,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-242,133,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1862,15256767,0,-3,1,-8,-166,246,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-242,133,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1863,15258767,0,-2,1,-8,-166,246,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-242,133,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1864,15260767,0,-2,1,-8,-166,246,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-242,133,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1865,15262767,0,-2,1,-8,-166,246,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-242,133,2127,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1866,15264767,0,-2,1,-8,-166,247,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-242,133,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1867,15266767,0,-3,1,-8,-166,247,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-242,133,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1868,15268769,0,-3,1,-8,-166,247,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-242,133,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1869,15270769,0,-2,1,-8,-167,247,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-241,133,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1870,15272770,0,-2,1,-8,-167,247,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-241,133,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1871,15274770,0,-2,1,-8,-167,247,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-241,133,2127,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1872,15276770,0,-2,1,-8,-167,247,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-241,133,2127,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1873,15279058,0,-2,1,-8,-167,248,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-240,133,2127,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1874,15281058,0,-3,1,-8,-167,248,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-240,133,2127,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1875,15283061,0,-2,1,-8,-167,248,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,1,0,0,-240,132,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1876,15285058,0,-3,1,-8,-167,248,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-239,132,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1877,15287061,0,-3,1,-8,-167,248,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-239,132,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1878,15289059,0,-3,1,-8,-167,248,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-239,132,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1879,15291059,0,-2,1,-8,-167,248,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-239,132,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1880,15293061,0,-3,1,-8,-168,248,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-239,131,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1881,15295063,0,-2,1,-8,-168,249,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-239,131,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1882,15297062,0,-2,1,-8,-168,249,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-238,131,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1883,15299061,0,-2,1,-8,-168,249,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-238,130,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1884,15301061,0,-3,1,-8,-168,249,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-238,130,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1885,15303064,0,-2,1,-8,-168,249,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-238,130,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1886,15305063,0,-2,1,-8,-168,249,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-238,130,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1887,15307064,0,-2,1,-8,-168,249,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.885,0.075,-17,683,0,0,0,-238,129,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1888,15309062,0,-3,1,-8,-168,249,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.885,0.075,-17,683,0,0,0,-238,129,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1889,15311063,0,-2,1,-8,-168,250,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.885,0.075,-17,683,0,0,0,-238,129,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1890,15313064,0,-3,1,-8,-168,250,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.885,0.075,-17,683,0,0,0,-238,129,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1891,15315391,0,-2,1,-8,-168,250,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.885,0.075,-17,683,0,0,0,-238,128,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1892,15317389,0,-2,1,-8,-169,250,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.885,0.075,-17,683,0,0,0,-238,128,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1893,15319391,0,-3,1,-8,-169,250,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.885,0.075,-17,683,0,0,0,-237,128,2123,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1894,15321389,0,-3,1,-8,-169,250,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.885,0.075,-17,683,0,0,0,-237,128,2123,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1895,15323391,0,-2,1,-8,-169,250,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.885,0.075,-17,683,0,0,0,-237,128,2123,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1896,15325391,0,-3,1,-8,-169,251,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.885,0.075,-17,683,0,0,0,-237,128,2123,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1897,15327393,0,-2,1,-8,-169,251,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-237,129,2123,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1898,15329391,0,-3,1,-8,-169,251,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-237,129,2123,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1899,15331391,0,-2,1,-8,-169,251,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-237,129,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1900,15333391,0,-2,1,-8,-169,251,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-237,129,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1901,15335391,0,-2,1,-8,-169,251,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-237,129,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1902,15337391,0,-2,1,-8,-169,251,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-237,129,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1903,15339394,0,-2,1,-8,-170,251,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-237,129,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1904,15341396,0,-2,1,-8,-170,252,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-237,129,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1905,15343396,0,-2,1,-8,-170,252,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-237,129,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1906,15345397,0,-2,1,-8,-170,252,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-237,130,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1907,15347397,0,-3,1,-8,-170,252,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-237,130,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1908,15349397,0,-2,1,-8,-170,252,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-237,129,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1909,15351399,0,-2,1,-8,-170,252,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-237,130,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1910,15353397,0,-3,1,-8,-170,252,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-237,130,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1911,15355745,0,-3,1,-8,-170,252,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-237,130,2123,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1912,15357746,0,-3,1,-8,-170,253,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-237,130,2123,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1913,15359745,0,-2,1,-8,-170,253,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-237,130,2123,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1914,15361745,0,-3,1,-8,-171,253,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-237,130,2123,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1915,15363748,0,-2,1,-8,-171,253,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-238,130,2123,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1916,15365751,0,-2,1,-8,-171,253,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-238,130,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1917,15367751,0,-2,1,-8,-171,253,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-238,130,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1918,15369751,0,-3,1,-8,-171,253,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-238,130,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1919,15371751,0,-2,1,-8,-171,253,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-238,131,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1920,15373751,0,-3,1,-8,-171,254,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-238,131,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1921,15375751,0,-2,1,-8,-171,254,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-238,131,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1922,15377751,0,-2,1,-8,-171,254,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-238,131,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1923,15379751,0,-2,1,-8,-171,254,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-238,131,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1924,15381753,0,-2,1,-8,-171,254,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-239,132,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1925,15383753,0,-2,1,-8,-171,254,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-239,132,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1926,15385755,0,-2,1,-8,-172,254,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-239,132,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1927,15387756,0,-2,1,-8,-172,255,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-239,132,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1928,15389756,0,-2,1,-8,-172,255,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-240,132,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1929,15391758,0,-2,1,-8,-172,255,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-240,132,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1930,15394025,0,-2,1,-8,-172,255,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-240,132,2127,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1931,15396026,0,-2,1,-8,-172,255,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-240,132,2127,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1932,15398025,0,-3,1,-8,-172,255,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-240,132,2127,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1933,15400025,0,-3,1,-8,-172,255,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-240,132,2127,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1934,15402025,0,-3,1,-8,-172,255,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-240,132,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1935,15404026,0,-2,1,-8,-172,256,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-240,132,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1936,15406025,0,-2,1,-8,-172,256,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-240,131,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1937,15408026,0,-2,1,-8,-172,256,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-239,131,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1938,15410025,0,-2,1,-8,-173,256,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-239,131,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1939,15412026,0,-2,1,-8,-173,256,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-239,131,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1940,15414025,0,-2,1,-8,-173,256,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-239,131,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1941,15416028,0,-2,1,-8,-173,256,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-239,131,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1942,15418027,0,-2,1,-8,-173,256,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-239,131,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1943,15420030,0,-2,1,-8,-173,257,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-239,130,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1944,15422027,0,-2,1,-8,-173,257,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-239,130,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1945,15424037,0,-2,1,-8,-173,257,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.859,0.075,-17,683,0,0,0,-239,130,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1946,15426028,0,-3,1,-8,-173,257,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,683,0,0,0,-239,130,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1947,15428030,0,-2,1,-8,-173,257,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,683,0,0,0,-239,130,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1948,15430030,0,-2,1,-8,-173,257,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,683,0,0,0,-239,130,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1949,15432336,0,-2,1,-8,-174,257,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-239,130,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1950,15434336,0,-2,1,-8,-174,258,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-239,131,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1951,15436339,0,-3,1,-8,-174,258,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-239,131,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1952,15438338,0,-3,1,-8,-174,258,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-239,131,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1953,15440338,0,-2,1,-8,-174,258,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-239,131,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1954,15442338,0,-2,1,-8,-174,258,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-239,131,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1955,15444340,0,-2,1,-8,-174,258,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-239,131,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1956,15446340,0,-3,1,-8,-174,258,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-239,131,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1957,15448341,0,-2,1,-8,-174,258,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-239,131,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1958,15450340,0,-3,1,-8,-174,259,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-239,131,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1959,15452342,0,-2,1,-8,-174,259,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-239,131,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1960,15454342,0,-3,1,-8,-174,259,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-239,130,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1961,15456342,0,-2,1,-8,-175,259,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-239,130,2124,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1962,15458343,0,-2,1,-8,-175,259,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-238,130,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1963,15460342,0,-3,1,-8,-175,259,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-238,130,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1964,15462342,0,-3,1,-8,-175,259,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-238,130,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1965,15464342,0,-3,1,-8,-175,259,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-238,129,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1966,15466342,0,-3,1,-8,-175,260,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-238,129,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1967,15468344,0,-3,1,-8,-175,260,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-238,129,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1968,15470342,0,-2,1,-8,-175,260,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-238,129,2125,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1969,15472658,0,-2,1,-8,-175,260,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-237,129,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1970,15474659,0,-2,1,-8,-175,260,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-237,130,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1971,15476661,0,-2,1,-8,-175,260,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-237,130,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1972,15478661,0,-2,1,-8,-176,260,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-237,130,2126,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1973,15480660,0,-2,1,-8,-176,261,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-237,130,2127,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1974,15482660,0,-2,1,-8,-176,261,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-237,130,2127,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1975,15484661,0,-2,1,-8,-176,261,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-237,130,2127,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1976,15486660,0,-2,1,-8,-176,261,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-238,130,2127,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1977,15488660,0,-3,1,-8,-176,261,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-238,130,2127,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1978,15490661,0,-2,1,-8,-176,261,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-239,130,2127,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1979,15492660,0,-2,1,-8,-176,261,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-239,130,2127,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1980,15494660,0,-3,1,-8,-176,261,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-240,130,2127,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
1981,15496661,0,-3,1,-8,-176,262,0,0,0,0,0,0,-5,3,1028,0,-2,1,28,26.823,0.075,-17,686,0,0,0,-240,130,2127,0,0,0,0,210,0,ARM|SERVO3,0,IDLE,1,1
