time (us),vbat,amperage,throttle,motor,rpm,Power (W),Thrust (lb),Lift,DYNAMIC PRESSURE
2553200446,86.22,55.66,1896,1756,4294731264,4799.0052,16.264,0.275,0.278
2553201447,86.22,55.66,1896,1756,4294731264,4799.0052,16.264,0.275,0.278
2553202450,86.22,55.66,1896,1756,4294731264,4799.0052,16.264,0.275,0.278
2553203452,86.22,55.66,1896,1756,4294731264,4799.0052,16.264,0.275,0.278
2553204452,86.22,55.66,1896,1756,4294731264,4799.0052,16.264,0.275,0.278
2553205457,86.22,55.66,1896,1756,4294731264,4799.0052,16.264,0.275,0.278
2553206460,86.22,55.66,1896,1756,4294731264,4799.0052,16.264,0.275,0.278
2553207460,86.22,55.66,1896,1756,4294731264,4799.0052,16.264,0.275,0.278
2553208459,86.22,55.66,1896,1756,4294731264,4799.0052,16.264,0.275,0.278
2553209465,86.22,55.66,1896,1756,4294731264,4799.0052,16.264,0.275,0.278
2553210466,86.22,55.66,1896,1756,4294731264,4799.0052,16.264,0.275,0.278
2553211464,86.22,55.66,1896,1756,4294731264,4799.0052,16.264,0.275,0.278
2553212466,86.22,55.66,1896,1756,4294731264,4799.0052,16.264,0.275,0.278
2553213468,86.22,55.66,1896,1756,4294731264,4799.0052,16.264,0.275,0.278
2553214472,86.22,55.66,1896,1756,4294731264,4799.0052,16.264,0.275,0.278
2553215470,93.79,55.45,1896,1756,4294731264,5200.655500000001,16.264,0.275,0.278
2553216471,93.79,55.45,1896,1756,450386,5200.655500000001,16.264,0.275,0.278
2553217473,93.79,55.45,1896,1756,450386,5200.655500000001,16.264,0.275,0.278
2553218476,93.79,55.45,1896,1756,450386,5200.655500000001,16.264,0.275,0.278
2553219475,93.79,55.45,1896,1756,450386,5200.655500000001,16.264,0.275,0.278
2553220477,93.79,55.45,1896,1756,450386,5200.655500000001,16.264,0.275,0.278
2553221481,93.79,55.45,1896,1756,450386,5200.655500000001,16.264,0.275,0.278
2553222483,93.79,55.45,1896,1756,450386,5200.655500000001,16.264,0.275,0.278
2553223483,93.79,55.45,1896,1756,450386,5200.655500000001,16.264,0.275,0.278
2553224484,93.79,55.45,1896,1756,450386,5200.655500000001,16.264,0.275,0.278
2553225487,93.79,55.45,1896,1756,450386,5200.655500000001,16.264,0.275,0.278
2553226489,585.31,55.45,1896,1756,450386,32455.4395,16.264,0.275,0.278
2553227487,585.31,55.45,1896,1756,450386,32455.4395,16.264,0.275,0.278
2553228488,585.31,55.45,1896,1756,450386,32455.4395,16.264,0.275,0.278
2553229492,585.31,55.45,1896,1756,450386,32455.4395,16.264,0.275,0.278
2553230493,585.31,55.45,1896,1756,450386,32455.4395,16.264,0.275,0.278
2553231491,585.31,55.45,1896,1756,450386,32455.4395,16.264,0.275,0.278
2553232495,585.31,55.45,1896,1756,450386,32455.4395,16.264,0.275,0.278
2553233496,585.31,55.45,1896,1756,450386,32455.4395,16.264,0.275,0.278
2553234500,585.31,55.45,1896,1756,450386,32455.4395,16.264,0.275,0.278
2553235500,602.78,55.94,1896,1756,450386,33719.513199999994,16.264,0.275,0.278
2553236500,602.78,55.94,1896,1756,450386,33719.513199999994,16.264,0.275,0.278
2553237503,602.78,55.94,1896,1756,450386,33719.513199999994,16.264,0.275,0.278
2553238505,602.78,55.94,1896,1756,450386,33719.513199999994,16.264,0.275,0.278
2553239503,602.78,55.94,1896,1756,450386,33719.513199999994,16.264,0.275,0.278
2553240505,602.78,55.94,1896,1756,450386,33719.513199999994,16.264,0.275,0.278
2553241511,602.78,55.94,1896,1756,450386,33719.513199999994,16.264,0.275,0.278
2553242511,602.78,55.94,1896,1756,450386,33719.513199999994,16.264,0.275,0.278
2553243511,602.78,55.94,1896,1756,450386,33719.513199999994,16.264,0.275,0.278
2553244510,602.78,55.94,1896,1756,450386,33719.513199999994,16.264,0.275,0.278
2553245514,602.78,55.94,1896,1756,450386,33719.513199999994,16.264,0.275,0.278
2553246517,602.78,55.94,1896,1756,450386,33719.513199999994,16.264,0.275,0.278
2553247515,602.78,55.94,1896,1756,450386,33719.513199999994,16.264,0.275,0.278
2553248517,602.78,55.94,1896,1756,450386,33719.513199999994,16.264,0.275,0.278
2553249521,602.78,55.94,1896,1756,450386,33719.513199999994,16.264,0.275,0.278
2553250523,602.78,55.94,1896,1756,450386,33719.513199999994,16.264,0.275,0.278
2553251524,602.78,55.94,1896,1756,450386,33719.513199999994,16.264,0.275,0.278
2553252526,602.78,55.94,1896,1756,450386,33719.513199999994,16.264,0.275,0.278
2553253531,602.78,55.94,1896,1756,450386,33719.513199999994,16.264,0.275,0.278
2553254532,602.78,55.94,1896,1756,450386,33719.513199999994,16.264,0.275,0.278
2553255532,618.2,55.69,1896,1756,450386,34427.558000000005,16.264,0.275,0.278
2553256533,618.2,55.69,1896,1756,450386,34427.558000000005,16.264,0.275,0.278
2553257537,618.2,55.69,1896,1756,450386,34427.558000000005,16.264,0.275,0.278
2553258538,618.2,55.69,1896,1756,450386,34427.558000000005,16.264,0.275,0.278
2553259536,618.2,55.69,1896,1756,450386,34427.558000000005,16.264,0.275,0.278
2553260539,618.2,55.69,1896,1756,450386,34427.558000000005,16.264,0.275,0.278
2553261544,618.2,55.69,1896,1756,450386,34427.558000000005,16.264,0.275,0.278
2553262546,618.2,55.69,1896,1756,450386,34427.558000000005,16.264,0.275,0.278
2553263549,618.2,55.69,1896,1756,450386,34427.558000000005,16.264,0.275,0.278
2553264549,618.2,55.69,1896,1756,450386,34427.558000000005,16.264,0.275,0.278
2553265551,618.2,55.69,1896,1756,450386,34427.558000000005,16.264,0.275,0.278
2553266555,618.2,55.69,1896,1756,450386,34427.558000000005,16.264,0.275,0.278
2553267555,618.2,55.69,1896,1756,450386,34427.558000000005,16.264,0.275,0.278
2553268556,618.2,55.69,1896,1756,450386,34427.558000000005,16.264,0.275,0.278
2553269557,618.2,55.69,1896,1756,450386,34427.558000000005,16.264,0.275,0.278
2553270561,618.2,55.69,1896,1756,450386,34427.558000000005,16.264,0.275,0.278
2553271560,618.2,55.69,1896,1756,450386,34427.558000000005,16.264,0.275,0.278
2553272561,618.2,55.69,1896,1756,450386,34427.558000000005,16.264,0.275,0.278
2553273566,618.2,55.69,1896,1756,450386,34427.558000000005,16.264,0.275,0.278
2553274569,618.2,55.69,1896,1756,450386,34427.558000000005,16.264,0.275,0.278
2553275567,631.89,56.05,1896,1756,450386,35417.434499999996,16.264,0.275,0.278
2553276569,631.89,56.05,1896,1756,450386,35417.434499999996,16.264,0.275,0.278
2553277573,631.89,56.05,1896,1756,450386,35417.434499999996,16.264,0.275,0.278
2553278576,631.89,56.05,1896,1756,450386,35417.434499999996,16.264,0.275,0.278
2553279575,631.89,56.05,1896,1756,450386,35417.434499999996,16.264,0.275,0.278
2553280577,631.89,56.05,1896,1756,450386,35417.434499999996,16.264,0.275,0.278
2553281581,631.89,56.05,1896,1756,450386,35417.434499999996,16.264,0.275,0.278
2553282583,631.89,56.05,1896,1756,450386,35417.434499999996,16.264,0.275,0.278
2553283585,631.89,56.05,1896,1756,450386,35417.434499999996,16.264,0.275,0.278
2553284584,631.89,56.05,1896,1756,450386,35417.434499999996,16.264,0.275,0.278
2553285587,631.89,56.05,1896,1756,450386,35417.434499999996,16.264,0.275,0.278
2553286589,631.89,56.05,1896,1756,450386,35417.434499999996,16.264,0.275,0.278
2553287587,631.89,56.05,1896,1756,450386,35417.434499999996,16.264,0.275,0.278
2553288591,631.89,56.05,1896,1756,450386,35417.434499999996,16.264,0.275,0.278
2553289595,631.89,56.05,1896,1756,450386,35417.434499999996,16.264,0.275,0.278
2553290599,631.89,56.05,1896,1756,450386,35417.434499999996,16.264,0.275,0.278
2553291599,631.89,56.05,1896,1756,450386,35417.434499999996,16.264,0.275,0.278
2553292600,631.89,56.05,1896,1756,450386,35417.434499999996,16.264,0.275,0.278
2553293603,631.89,56.05,1896,1756,450386,35417.434499999996,16.264,0.275,0.278
2553294608,631.89,56.05,1896,1756,450386,35417.434499999996,16.264,0.275,0.278
2553295606,644.06,56.32,1896,1756,450386,36273.4592,16.264,0.275,0.278
2553296610,644.06,56.32,1896,1756,450386,36273.4592,16.264,0.275,0.278
2553297615,644.06,56.32,1896,1756,450386,36273.4592,16.264,0.275,0.278
2553298617,644.06,56.32,1896,1756,450386,36273.4592,16.264,0.275,0.278
2553299616,644.06,56.32,1896,1756,450386,36273.4592,16.264,0.275,0.278
2553300618,644.06,56.32,1896,1756,450386,36273.4592,16.264,0.275,0.278
2553301621,644.06,56.32,1896,1756,450386,36273.4592,16.264,0.275,0.278
2553302625,644.06,56.32,1896,1756,450386,36273.4592,16.264,0.275,0.278
2553303625,644.06,56.32,1896,1756,450386,36273.4592,16.264,0.275,0.278
2553304627,644.06,56.32,1896,1756,450386,36273.4592,16.264,0.275,0.278
2553305633,644.06,56.32,1896,1756,450386,36273.4592,16.264,0.275,0.278
2553306634,644.06,56.32,1896,1756,450386,36273.4592,16.264,0.275,0.278
2553307633,644.06,56.32,1896,1756,450386,36273.4592,16.264,0.275,0.278
2553308635,644.06,56.32,1896,1756,450386,36273.4592,16.264,0.275,0.278
2553309638,644.06,56.32,1896,1756,450386,36273.4592,16.264,0.275,0.278
2553310640,644.06,56.32,1896,1756,450386,36273.4592,16.264,0.275,0.278
2553311640,644.06,56.32,1896,1756,450386,36273.4592,16.264,0.275,0.278
2553312642,644.06,56.32,1896,1756,450386,36273.4592,16.264,0.275,0.278
2553313646,644.06,56.32,1896,1756,450386,36273.4592,16.264,0.275,0.278
2553314648,644.06,56.32,1896,1756,450386,36273.4592,16.264,0.275,0.278
2553315649,654.94,56.14,1896,1756,450386,36768.331600000005,16.264,0.275,0.278
2553316650,654.94,56.14,1896,1756,450386,36768.331600000005,16.264,0.275,0.278
2553317656,654.94,56.14,1896,1756,450386,36768.331600000005,16.264,0.275,0.278
2553318658,654.94,56.14,1896,1756,450386,36768.331600000005,16.264,0.275,0.278
2553319658,654.94,56.14,1896,1756,450386,36768.331600000005,16.264,0.275,0.278
2553320659,654.94,56.14,1896,1756,450386,36768.331600000005,16.264,0.275,0.278
2553321663,654.94,56.14,1896,1756,450386,36768.331600000005,16.264,0.275,0.278
2553322666,654.94,56.14,1896,1756,450386,36768.331600000005,16.264,0.275,0.278
2553323668,654.94,56.14,1896,1756,450386,36768.331600000005,16.264,0.275,0.278
2553324668,654.94,56.14,1896,1756,450386,36768.331600000005,16.264,0.275,0.278
2553325684,654.94,56.14,1896,1756,450386,36768.331600000005,16.264,0.275,0.278
2553326683,654.94,56.14,1896,1756,450386,36768.331600000005,16.264,0.275,0.278
2553327687,654.94,56.14,1896,1756,450386,36768.331600000005,16.264,0.275,0.278
2553328689,654.94,56.14,1896,1756,450386,36768.331600000005,16.264,0.275,0.278
2553329695,654.94,56.14,1896,1756,450386,36768.331600000005,16.264,0.275,0.278
2553330692,654.94,56.14,1896,1756,450386,36768.331600000005,16.264,0.275,0.278
2553331695,654.94,56.14,1896,1756,450386,36768.331600000005,16.264,0.275,0.278
2553332698,654.94,56.14,1896,1756,450386,36768.331600000005,16.264,0.275,0.278
2553333705,654.94,56.14,1896,1756,450386,36768.331600000005,16.264,0.275,0.278
2553334701,654.94,56.14,1896,1756,450386,36768.331600000005,16.264,0.275,0.278
2553335703,9.18,56.27,1896,1756,450386,516.5586000000001,16.264,0.275,0.278
2553336705,9.18,56.27,1896,1756,450386,516.5586000000001,16.264,0.275,0.278
2553337710,9.18,56.27,1896,1756,450386,516.5586000000001,16.264,0.275,0.278
2553338707,9.18,56.27,1896,1756,450386,516.5586000000001,16.264,0.275,0.278
2553339708,9.18,56.27,1896,1756,450386,516.5586000000001,16.264,0.275,0.278
2553340711,9.18,56.27,1896,1756,450386,516.5586000000001,16.264,0.275,0.278
2553341715,9.18,56.27,1896,1756,450386,516.5586000000001,16.264,0.275,0.278
2553342714,9.18,56.27,1896,1756,450386,516.5586000000001,16.264,0.275,0.278
2553343716,9.18,56.27,1896,1756,450386,516.5586000000001,16.264,0.275,0.278
2553344720,9.18,56.27,1896,1756,450386,516.5586000000001,16.264,0.275,0.278
2553345724,9.18,56.27,1896,1756,450386,516.5586000000001,16.264,0.275,0.278
2553346721,9.18,56.27,1896,1756,450386,516.5586000000001,16.264,0.275,0.278
2553347723,9.18,56.27,1896,1756,450386,516.5586000000001,16.264,0.275,0.278
2553348725,9.18,56.27,1896,1756,450386,516.5586000000001,16.264,0.275,0.278
2553349731,9.18,56.27,1896,1756,450386,516.5586000000001,16.264,0.275,0.278
2553350726,9.18,56.27,1896,1756,450386,516.5586000000001,16.264,0.275,0.278
2553351729,9.18,56.27,1896,1756,450386,516.5586000000001,16.264,0.275,0.278
2553352731,9.18,56.27,1896,1756,450386,516.5586000000001,16.264,0.275,0.278
2553353737,9.18,56.27,1896,1756,450386,516.5586000000001,16.264,0.275,0.278
2553354734,9.18,56.27,1896,1756,450386,516.5586000000001,16.264,0.275,0.278
2553355737,17.7,56.22,1896,1756,450386,995.0939999999999,16.264,0.275,0.278
2553356740,17.7,56.22,1896,1756,450386,995.0939999999999,16.264,0.275,0.278
2553357746,17.7,56.22,1896,1756,450386,995.0939999999999,16.264,0.275,0.278
2553358743,17.7,56.22,1896,1756,450386,995.0939999999999,16.264,0.275,0.278
2553359744,17.7,56.22,1896,1756,450386,995.0939999999999,16.264,0.275,0.278
2553360746,17.7,56.22,1896,1756,450386,995.0939999999999,16.264,0.275,0.278
2553361751,17.7,56.22,1896,1756,450386,995.0939999999999,16.264,0.275,0.278
2553362749,17.7,56.22,1896,1756,450386,995.0939999999999,16.264,0.275,0.278
2553363753,17.7,56.22,1896,1756,450386,995.0939999999999,16.264,0.275,0.278
2553364752,17.7,56.22,1896,1756,450386,995.0939999999999,16.264,0.275,0.278
2553365758,17.7,56.22,1896,1756,450386,995.0939999999999,16.264,0.275,0.278
2553366755,17.7,56.22,1896,1756,450386,995.0939999999999,16.264,0.275,0.278
2553367759,17.7,56.22,1896,1756,450386,995.0939999999999,16.264,0.275,0.278
2553368762,17.7,56.22,1896,1756,450386,995.0939999999999,16.264,0.275,0.278
2553369769,17.7,56.22,1896,1756,450386,995.0939999999999,16.264,0.275,0.278
2553370766,17.7,56.22,1896,1756,450386,995.0939999999999,16.264,0.275,0.278
2553371770,17.7,56.22,1896,1756,450386,995.0939999999999,16.264,0.275,0.278
2553372771,17.7,56.22,1896,1756,450386,995.0939999999999,16.264,0.275,0.278
2553373778,17.7,56.22,1896,1756,450386,995.0939999999999,16.264,0.275,0.278
2553374776,17.7,56.22,1896,1756,450386,995.0939999999999,16.264,0.275,0.278
2553375779,25.27,56.06,1896,1756,450386,1416.6362000000001,16.264,0.275,0.278
2553376781,25.27,56.06,1896,1756,450386,1416.6362000000001,16.264,0.275,0.278
2553377788,25.27,56.06,1896,1756,450386,1416.6362000000001,16.264,0.275,0.278
2553378782,25.27,56.06,1896,1756,450386,1416.6362000000001,16.264,0.275,0.278
2553379785,25.27,56.06,1896,1756,450386,1416.6362000000001,16.264,0.275,0.278
2553380787,25.27,56.06,1896,1756,450386,1416.6362000000001,16.264,0.275,0.278
2553381793,25.27,56.06,1896,1756,450386,1416.6362000000001,16.264,0.275,0.278
2553382790,25.27,56.06,1896,1756,450386,1416.6362000000001,16.264,0.275,0.278
2553383793,25.27,56.06,1896,1756,450386,1416.6362000000001,16.264,0.275,0.278
2553384792,25.27,56.06,1896,1756,450386,1416.6362000000001,16.264,0.275,0.278
2553385798,25.27,56.06,1896,1756,450386,1416.6362000000001,16.264,0.275,0.278
2553386795,25.27,56.06,1896,1756,450386,1416.6362000000001,16.264,0.275,0.278
2553387797,25.27,56.06,1896,1756,450386,1416.6362000000001,16.264,0.275,0.278
2553388798,25.27,56.06,1896,1756,450386,1416.6362000000001,16.264,0.275,0.278
2553389804,25.27,56.06,1896,1756,450386,1416.6362000000001,16.264,0.275,0.278
2553390801,25.27,56.06,1896,1756,450386,1416.6362000000001,16.264,0.275,0.278
2553391804,25.27,56.06,1896,1756,450386,1416.6362000000001,16.264,0.275,0.278
2553392808,25.27,56.06,1896,1756,450386,1416.6362000000001,16.264,0.275,0.278
2553393813,25.27,56.06,1896,1756,450386,1416.6362000000001,16.264,0.275,0.278
2553394808,25.27,56.06,1896,1756,450386,1416.6362000000001,16.264,0.275,0.278
2553395812,32.04,56.35,1896,1756,450386,1805.454,16.264,0.275,0.278
2553396812,32.04,56.35,1896,1756,450386,1805.454,16.264,0.275,0.278
2553397818,32.04,56.35,1896,1756,450386,1805.454,16.264,0.275,0.278
2553398816,32.04,56.35,1896,1756,450386,1805.454,16.264,0.275,0.278
2553399816,32.04,56.35,1896,1756,450386,1805.454,16.264,0.275,0.278
2553400819,32.04,56.35,1896,1756,450386,1805.454,16.264,0.275,0.278
2553401827,32.04,56.35,1896,1756,450386,1805.454,16.264,0.275,0.278
2553402825,32.04,56.35,1896,1756,450386,1805.454,16.264,0.275,0.278
2553403828,32.04,56.35,1896,1756,450386,1805.454,16.264,0.275,0.278
2553404831,32.04,56.35,1896,1756,450386,1805.454,16.264,0.275,0.278
2553405836,32.04,56.35,1896,1756,450386,1805.454,16.264,0.275,0.278
2553406834,32.04,56.35,1896,1756,450386,1805.454,16.264,0.275,0.278
2553407835,32.04,56.35,1896,1756,450386,1805.454,16.264,0.275,0.278
2553408836,32.04,56.35,1896,1756,450386,1805.454,16.264,0.275,0.278
2553409844,32.04,56.35,1896,1756,450386,1805.454,16.264,0.275,0.278
2553410839,32.04,56.35,1896,1756,450386,1805.454,16.264,0.275,0.278
2553411841,32.04,56.35,1896,1756,450386,1805.454,16.264,0.275,0.278
2553412842,32.04,56.35,1896,1756,450386,1805.454,16.264,0.275,0.278
2553413848,32.04,56.35,1896,1756,450386,1805.454,16.264,0.275,0.278
2553414846,32.04,56.35,1896,1756,450386,1805.454,16.264,0.275,0.278
2553415847,38.01,56.62,1896,1756,450386,2152.1261999999997,16.264,0.275,0.278
2553416848,38.01,56.62,1896,1756,450386,2152.1261999999997,16.264,0.275,0.278
2553417854,38.01,56.62,1896,1756,450386,2152.1261999999997,16.264,0.275,0.278
2553418850,38.01,56.62,1896,1756,450386,2152.1261999999997,16.264,0.275,0.278
2553419851,38.01,56.62,1896,1756,450386,2152.1261999999997,16.264,0.275,0.278
2553420857,38.01,56.62,1896,1756,450386,2152.1261999999997,16.264,0.275,0.278
2553421861,38.01,56.62,1896,1756,450386,2152.1261999999997,16.264,0.275,0.278
2553422857,38.01,56.62,1896,1756,450386,2152.1261999999997,16.264,0.275,0.278
2553423861,38.01,56.62,1896,1756,450386,2152.1261999999997,16.264,0.275,0.278
2553424863,38.01,56.62,1896,1756,450386,2152.1261999999997,16.264,0.275,0.278
2553425869,38.01,56.62,1896,1756,450386,2152.1261999999997,16.264,0.275,0.278
2553426864,38.01,56.62,1896,1756,450386,2152.1261999999997,16.264,0.275,0.278
2553427867,38.01,56.62,1896,1756,450386,2152.1261999999997,16.264,0.275,0.278
2553428869,38.01,56.62,1896,1756,450386,2152.1261999999997,16.264,0.275,0.278
2553429875,38.01,56.62,1896,1756,450386,2152.1261999999997,16.264,0.275,0.278
2553430873,38.01,56.62,1896,1756,450386,2152.1261999999997,16.264,0.275,0.278
2553431875,38.01,56.62,1896,1756,450386,2152.1261999999997,16.264,0.275,0.278
2553432878,38.01,56.62,1896,1756,450386,2152.1261999999997,16.264,0.275,0.278
2553433882,38.01,56.62,1896,1756,450386,2152.1261999999997,16.264,0.275,0.278
2553434882,38.01,56.62,1896,1756,450386,2152.1261999999997,16.264,0.275,0.278
2553435883,43.32,56.49,1896,1756,450386,2447.1468,16.264,0.275,0.278
2553436885,43.32,56.49,1896,1756,450386,2447.1468,16.264,0.275,0.278
2553437891,43.32,56.49,1896,1756,450386,2447.1468,16.264,0.275,0.278
2553438890,43.32,56.49,1896,1756,450386,2447.1468,16.264,0.275,0.278
2553439890,43.32,56.49,1896,1756,450386,2447.1468,16.264,0.275,0.278
2553440894,43.32,56.49,1896,1756,450386,2447.1468,16.264,0.275,0.278
2553441900,43.32,56.49,1896,1756,450386,2447.1468,16.264,0.275,0.278
2553442896,43.32,56.49,1896,1756,450386,2447.1468,16.264,0.275,0.278
2553443899,43.32,56.49,1896,1756,450386,2447.1468,16.264,0.275,0.278
2553444901,43.32,56.49,1896,1756,450386,2447.1468,16.264,0.275,0.278
2553445905,43.32,56.49,1896,1756,450386,2447.1468,16.264,0.275,0.278
2553446901,43.32,56.49,1896,1756,450386,2447.1468,16.264,0.275,0.278
2553447902,43.32,56.49,1896,1756,450386,2447.1468,16.264,0.275,0.278
2553448906,43.32,56.49,1896,1756,450386,2447.1468,16.264,0.275,0.278
2553449912,43.32,56.49,1896,1756,450386,2447.1468,16.264,0.275,0.278
2553450909,43.32,56.49,1896,1756,450386,2447.1468,16.264,0.275,0.278
2553451910,43.32,56.49,1896,1756,450386,2447.1468,16.264,0.275,0.278
2553452911,43.32,56.49,1896,1756,450386,2447.1468,16.264,0.275,0.278
2553453916,43.32,56.49,1896,1756,450386,2447.1468,16.264,0.275,0.278
2553454915,43.32,56.49,1896,1756,450386,2447.1468,16.264,0.275,0.278
2553455914,48.03,56.64,1896,1756,450386,2720.4192000000003,16.264,0.275,0.278
2553456920,48.03,56.64,1896,1756,450386,2720.4192000000003,16.264,0.275,0.278
2553457924,48.03,56.64,1896,1756,450386,2720.4192000000003,16.264,0.275,0.278
2553458918,48.03,56.64,1896,1756,450386,2720.4192000000003,16.264,0.275,0.278
2553459924,48.03,56.64,1896,1756,450386,2720.4192000000003,16.264,0.275,0.278
2553460923,48.03,56.64,1896,1756,450386,2720.4192000000003,16.264,0.275,0.278
2553461930,48.03,56.64,1896,1756,450386,2720.4192000000003,16.264,0.275,0.278
2553462926,48.03,56.64,1896,1756,450386,2720.4192000000003,16.264,0.275,0.278
2553463931,48.03,56.64,1896,1756,450386,2720.4192000000003,16.264,0.275,0.278
2553464936,48.03,56.64,1896,1756,450386,2720.4192000000003,16.264,0.275,0.278
2553465939,48.03,56.64,1896,1756,450386,2720.4192000000003,16.264,0.275,0.278
2553466936,48.03,56.64,1896,1756,450386,2720.4192000000003,16.264,0.275,0.278
2553467940,48.03,56.64,1896,1756,450386,2720.4192000000003,16.264,0.275,0.278
2553468944,48.03,56.64,1896,1756,450386,2720.4192000000003,16.264,0.275,0.278
2553469947,48.03,56.64,1896,1756,450386,2720.4192000000003,16.264,0.275,0.278
2553470945,48.03,56.64,1896,1756,450386,2720.4192000000003,16.264,0.275,0.278
2553471945,48.03,56.64,1896,1756,450386,2720.4192000000003,16.264,0.275,0.278
2553472950,48.03,56.64,1896,1756,450386,2720.4192000000003,16.264,0.275,0.278
2553473952,48.03,56.64,1896,1756,450386,2720.4192000000003,16.264,0.275,0.278
2553474949,48.03,56.64,1896,1756,450386,2720.4192000000003,16.264,0.275,0.278
2553475953,52.24,56.16,1896,1756,450386,2933.7984,16.264,0.275,0.278
2553476956,52.24,56.16,1896,1756,450386,2933.7984,16.264,0.275,0.278
2553477961,52.24,56.16,1896,1756,450386,2933.7984,16.264,0.275,0.278
2553478959,52.24,56.16,1896,1756,450386,2933.7984,16.264,0.275,0.278
2553479960,52.24,56.16,1896,1756,450386,2933.7984,16.264,0.275,0.278
2553480964,52.24,56.16,1896,1756,450386,2933.7984,16.264,0.275,0.278
2553481969,52.24,56.16,1896,1756,450386,2933.7984,16.264,0.275,0.278
2553482964,52.24,56.16,1896,1756,450386,2933.7984,16.264,0.275,0.278
2553483969,52.24,56.16,1896,1756,450386,2933.7984,16.264,0.275,0.278
2553484972,52.24,56.16,1896,1756,450386,2933.7984,16.264,0.275,0.278
2553485974,52.24,56.16,1896,1756,450386,2933.7984,16.264,0.275,0.278
2553486971,52.24,56.16,1896,1756,450386,2933.7984,16.264,0.275,0.278
2553487973,52.24,56.16,1896,1756,450386,2933.7984,16.264,0.275,0.278
2553488976,52.24,56.16,1896,1756,450386,2933.7984,16.264,0.275,0.278
2553489980,52.24,56.16,1896,1756,450386,2933.7984,16.264,0.275,0.278
2553490977,52.24,56.16,1896,1756,450386,2933.7984,16.264,0.275,0.278
2553491980,52.24,56.16,1896,1756,450386,2933.7984,16.264,0.275,0.278
2553492986,52.24,56.16,1896,1756,450386,2933.7984,16.264,0.275,0.278
2553493988,52.24,56.16,1896,1756,450386,2933.7984,16.264,0.275,0.278
2553494985,52.24,56.16,1896,1756,450386,2933.7984,16.264,0.275,0.278
2553495989,55.96,56.41,1896,1756,450386,3156.7036,16.264,0.275,0.278
2553496995,55.96,56.41,1896,1756,450386,3156.7036,16.264,0.275,0.278
2553497998,55.96,56.41,1896,1756,450386,3156.7036,16.264,0.275,0.278
2553498996,55.96,56.41,1896,1756,450386,3156.7036,16.264,0.275,0.278
2553499998,55.96,56.41,1896,1756,450386,3156.7036,16.264,0.275,0.278
2553501005,55.96,56.41,1896,1756,450386,3156.7036,16.264,0.275,0.278
2553502009,55.96,56.41,1896,1756,450386,3156.7036,16.264,0.275,0.278
2553503006,55.96,56.41,1896,1756,450386,3156.7036,16.264,0.275,0.278
2553504009,55.96,56.41,1896,1756,450386,3156.7036,16.264,0.275,0.278
2553505009,55.96,56.41,1896,1756,450386,3156.7036,16.264,0.275,0.278
2553506013,55.96,56.41,1896,1756,450386,3156.7036,16.264,0.275,0.278
2553507010,55.96,56.41,1896,1756,450386,3156.7036,16.264,0.275,0.278
2553508014,55.96,56.41,1896,1756,450386,3156.7036,16.264,0.275,0.278
2553509017,55.96,56.41,1896,1756,450386,3156.7036,16.264,0.275,0.278
2553510021,55.96,56.41,1896,1756,450386,3156.7036,16.264,0.275,0.278
2553511017,55.96,56.41,1896,1756,450386,3156.7036,16.264,0.275,0.278
2553512020,55.96,56.41,1896,1756,450386,3156.7036,16.264,0.275,0.278
2553513024,55.96,56.41,1896,1756,450386,3156.7036,16.264,0.275,0.278
2553514029,55.96,56.41,1896,1756,450386,3156.7036,16.264,0.275,0.278
2553515025,55.96,56.41,1896,1756,450386,3156.7036,16.264,0.275,0.278
2553516030,59.26,55.94,1896,1756,450386,3315.0044,16.264,0.275,0.278
2553517032,59.26,55.94,1896,1756,450386,3315.0044,16.264,0.275,0.278
2553518036,59.26,55.94,1896,1756,450386,3315.0044,16.264,0.275,0.278
2553519032,59.26,55.94,1896,1756,450386,3315.0044,16.264,0.275,0.278
2553520033,59.26,55.94,1896,1756,450386,3315.0044,16.264,0.275,0.278
2553521036,59.26,55.94,1896,1756,450386,3315.0044,16.264,0.275,0.278
2553522039,59.26,55.94,1896,1756,450386,3315.0044,16.264,0.275,0.278
2553523036,59.26,55.94,1896,1756,450386,3315.0044,16.264,0.275,0.278
2553524041,59.26,55.94,1896,1756,450386,3315.0044,16.264,0.275,0.278
2553525042,59.26,55.94,1896,1756,450386,3315.0044,16.264,0.275,0.278
2553526047,59.26,55.94,1896,1756,450386,3315.0044,16.264,0.275,0.278
2553527044,59.26,55.94,1896,1756,450386,3315.0044,16.264,0.275,0.278
2553528047,59.26,55.94,1896,1756,450386,3315.0044,16.264,0.275,0.278
2553529050,59.26,55.94,1896,1756,450386,3315.0044,16.264,0.275,0.278
2553530052,59.26,55.94,1896,1756,450386,3315.0044,16.264,0.275,0.278
2553531050,59.26,55.94,1896,1756,450386,3315.0044,16.264,0.275,0.278
2553532054,59.26,55.94,1896,1756,450386,3315.0044,16.264,0.275,0.278
2553533057,59.26,55.94,1896,1756,450386,3315.0044,16.264,0.275,0.278
2553534064,59.26,55.94,1896,1756,450386,3315.0044,16.264,0.275,0.278
2553535061,59.26,55.94,1896,1756,450386,3315.0044,16.264,0.275,0.278
2553536065,62.19,55.74,1896,1756,450386,3466.4706,16.264,0.275,0.278
2553537070,62.19,55.74,1896,1756,450386,3466.4706,16.264,0.275,0.278
